date,app_name,country,platform,impressions,clicks,installs,spend,revenue
2025-07-18,App_13,US,Android,37786,1950,786,1061.31,1629.46
2025-07-18,App_13,TR,iOS,44213,1454,501,452.29,591.68
2025-07-18,App_13,DE,iOS,39110,4311,1286,926.58,1185.53
2025-07-18,App_13,FR,iOS,34160,4141,2029,3752.97,1705.1
2025-07-18,App_13,BR,iOS,22489,1090,467,382.29,367.98
2025-07-18,App_13,IN,iOS,22057,2413,813,878.34,506.43
2025-07-18,App_13,UK,Android,18735,2141,1168,2323.04,2895.26
2025-07-18,App_13,CA,iOS,21834,538,156,261.32,250.51
2025-07-18,App_13,AU,Android,47642,3528,1346,976.98,1792.92
2025-07-18,App_14,US,iOS,8220,744,266,291.09,275.09
2025-07-18,App_14,TR,iOS,19908,1798,439,528.05,694.66
2025-07-18,App_14,DE,Android,8467,1088,571,330.34,566.88
2025-07-18,App_14,FR,iOS,12141,1060,419,935.1,264.98
2025-07-18,App_14,BR,Android,36955,5362,1121,832.4,761.39
2025-07-18,App_14,IN,iOS,34968,2971,1656,3303.4,4456.58
2025-07-18,App_14,UK,Android,44182,5525,2089,4902.36,4563.34
2025-07-18,App_14,CA,iOS,42017,3733,1178,1252.73,2218.69
2025-07-18,App_14,AU,iOS,44753,2008,1154,2136.37,2541.06
2025-07-18,App_15,US,iOS,3014,292,146,239.11,56.7
2025-07-18,App_15,TR,iOS,37290,4980,2389,3735.8,922.88
2025-07-18,App_15,DE,Android,39075,436,105,253.23,263.7
2025-07-18,App_15,FR,iOS,28997,1824,381,411.61,720.17
2025-07-18,App_15,BR,iOS,9041,679,311,236.58,248.53
2025-07-18,App_15,IN,Android,17421,2612,1521,3428.7,1665.75
2025-07-18,App_15,UK,Android,33076,4639,1450,2204.37,2551.51
2025-07-18,App_15,CA,Android,40906,1320,419,541.55,544.31
2025-07-18,App_15,AU,Android,1987,260,140,174.75,419.15
2025-07-18,App_16,US,iOS,11701,670,157,83.02,382.01
2025-07-18,App_16,TR,Android,48671,1464,708,941.56,1451.91
2025-07-18,App_16,DE,Android,33133,963,545,1277.37,616.87
2025-07-18,App_16,FR,Android,45254,5217,2506,5322.03,3702.31
2025-07-18,App_16,BR,Android,46523,6907,2251,2381.9,2631.26
2025-07-18,App_16,IN,iOS,26699,990,408,561.71,926.61
2025-07-18,App_16,UK,Android,46521,4504,1048,2446.93,3041.14
2025-07-18,App_16,CA,Android,20030,347,178,437.53,188.84
2025-07-18,App_16,AU,Android,4467,69,36,25.42,12.14
2025-07-18,App_17,US,Android,22893,370,79,154.66,116.33
2025-07-18,App_17,TR,Android,46846,6997,3389,3306.69,6395.64
2025-07-18,App_17,DE,Android,36916,536,165,130.13,176.27
2025-07-18,App_17,FR,Android,41949,3676,1484,1108.47,2678.89
2025-07-18,App_17,BR,iOS,19696,1697,450,1121.35,691.97
2025-07-18,App_17,IN,iOS,38336,5581,2194,5162.26,3079.31
2025-07-18,App_17,UK,iOS,20998,2110,1010,2339.58,1911.66
2025-07-18,App_17,CA,Android,24154,682,361,263.65,201.52
2025-07-18,App_17,AU,iOS,7233,854,216,228.04,414.88
2025-07-18,App_18,US,Android,14450,196,63,105.73,136.35
2025-07-18,App_18,TR,Android,5286,203,74,100.41,105.51
2025-07-18,App_18,DE,Android,43006,1063,245,590.34,516.28
2025-07-18,App_18,FR,iOS,36046,3406,845,2105.01,1761.48
2025-07-18,App_18,BR,iOS,35665,2225,826,1822.71,986.39
2025-07-18,App_18,IN,iOS,44207,3722,2162,1997.43,657.83
2025-07-18,App_18,UK,Android,19190,2376,583,313.19,406.04
2025-07-18,App_18,CA,Android,39080,2629,1326,2887.35,587.69
2025-07-18,App_18,AU,iOS,40932,579,335,172.77,737.35
2025-07-18,App_19,US,Android,27532,3902,1308,1080.39,2268.8
2025-07-18,App_19,TR,iOS,29228,3255,1322,2365.3,481.5
2025-07-18,App_19,DE,Android,2984,142,83,86.08,176.18
2025-07-18,App_19,FR,Android,20130,941,374,477.42,259.2
2025-07-18,App_19,BR,Android,21250,2621,978,1490.82,2602.6
2025-07-18,App_19,IN,iOS,35485,2949,1068,1281.33,2647.14
2025-07-18,App_19,UK,Android,23322,389,224,134.19,646.79
2025-07-18,App_19,CA,Android,31552,4038,1765,3316.11,3825.09
2025-07-18,App_19,AU,iOS,49961,1369,706,689.02,1853.59
2025-07-18,App_20,US,iOS,16168,1016,469,395.56,737.66
2025-07-18,App_20,TR,Android,25381,1588,605,824.72,590.01
2025-07-18,App_20,DE,Android,19416,2441,750,1784.56,2171.1
2025-07-18,App_20,FR,Android,17569,444,222,342.82,499.12
2025-07-18,App_20,BR,Android,27484,2326,774,479.72,747.22
2025-07-18,App_20,IN,iOS,2551,288,120,293.21,103.66
2025-07-18,App_20,UK,iOS,22796,2909,1230,1269.46,3289.96
2025-07-18,App_20,CA,Android,1776,146,54,63.04,121.98
2025-07-18,App_20,AU,Android,20594,770,358,284.23,948.84
2025-07-19,App_1,US,Android,48012,6627,3884,4058.25,8639.06
2025-07-19,App_1,TR,iOS,14167,269,89,143.38,83.98
2025-07-19,App_1,DE,iOS,42310,5275,2842,4895.09,8265.19
2025-07-19,App_1,FR,iOS,40789,415,216,243.56,478.32
2025-07-19,App_1,BR,Android,41729,1878,708,1549.33,1930.51
2025-07-19,App_1,IN,iOS,5329,238,96,108.49,257.86
2025-07-19,App_1,UK,Android,32035,2468,696,1481.0,1417.11
2025-07-19,App_1,CA,iOS,16050,211,61,114.8,19.51
2025-07-19,App_1,AU,Android,11345,731,193,310.96,289.92
2025-07-19,App_2,US,iOS,16474,1038,373,233.7,788.66
2025-07-19,App_2,TR,Android,33359,989,542,720.35,1157.85
2025-07-19,App_2,DE,Android,49604,1515,327,197.63,855.7
2025-07-19,App_2,FR,Android,21644,2193,492,860.89,448.44
2025-07-19,App_2,BR,Android,11450,150,32,51.28,77.47
2025-07-19,App_2,IN,iOS,43298,811,309,680.93,431.13
2025-07-19,App_2,UK,iOS,17878,2513,758,385.38,1513.66
2025-07-19,App_2,CA,Android,30818,2540,1047,1631.54,688.67
2025-07-19,App_2,AU,Android,5260,720,188,432.47,558.47
2025-07-19,App_3,US,Android,17933,728,160,135.19,439.36
2025-07-19,App_3,TR,Android,12818,1475,335,570.34,314.24
2025-07-19,App_3,DE,iOS,4839,258,140,317.9,109.07
2025-07-19,App_3,FR,iOS,22834,2474,1070,1552.47,3074.65
2025-07-19,App_3,BR,Android,39494,5297,2110,1564.78,3841.7
2025-07-19,App_3,IN,Android,23900,386,80,69.16,56.72
2025-07-19,App_3,UK,iOS,4222,384,202,426.29,503.86
2025-07-19,App_3,CA,Android,20615,1428,642,726.97,295.45
2025-07-19,App_3,AU,iOS,34311,3826,1926,2801.98,3934.1
2025-07-19,App_4,US,Android,11484,320,135,183.83,219.33
2025-07-19,App_4,TR,iOS,15328,1134,229,470.1,619.5
2025-07-19,App_4,DE,Android,48447,6631,1834,2811.2,5260.53
2025-07-19,App_4,FR,Android,10158,1040,593,401.62,474.58
2025-07-19,App_4,BR,iOS,17470,669,179,397.62,162.95
2025-07-19,App_4,IN,iOS,10830,201,108,69.5,173.02
2025-07-19,App_4,UK,iOS,20288,721,294,726.25,711.0
2025-07-19,App_4,CA,iOS,49690,3964,1533,1610.7,891.54
2025-07-19,App_4,AU,Android,13303,1006,547,888.13,436.39
2025-07-19,App_5,US,Android,14783,838,439,725.51,816.47
2025-07-19,App_5,TR,Android,11407,560,158,147.84,99.68
2025-07-19,App_5,DE,Android,48999,6529,2509,5403.59,6080.36
2025-07-19,App_5,FR,iOS,38982,4074,1699,3567.13,4091.37
2025-07-19,App_5,BR,Android,37277,2578,839,825.84,1422.93
2025-07-19,App_5,IN,iOS,9753,271,117,106.26,231.14
2025-07-19,App_5,UK,Android,38819,3012,712,1517.86,1031.92
2025-07-19,App_5,CA,Android,20775,1971,592,357.6,819.51
2025-07-19,App_5,AU,iOS,29046,1344,550,1145.82,359.11
2025-07-19,App_6,US,iOS,37195,4274,1003,1917.63,1989.78
2025-07-19,App_6,TR,iOS,34195,455,221,415.43,120.83
2025-07-19,App_6,DE,iOS,36956,1507,832,1669.25,450.1
2025-07-19,App_6,FR,iOS,34941,376,82,72.15,172.9
2025-07-19,App_6,BR,Android,17554,1106,518,433.42,501.62
2025-07-19,App_6,IN,iOS,48777,1749,796,449.7,493.8
2025-07-19,App_6,UK,Android,16686,1492,508,1018.49,789.08
2025-07-19,App_6,CA,Android,32034,1491,802,1130.08,810.62
2025-07-19,App_6,AU,Android,16890,620,231,468.4,596.7
2025-07-19,App_7,US,iOS,27391,3673,1904,4148.25,937.4
2025-07-19,App_7,TR,iOS,16079,1024,610,1131.28,674.74
2025-07-19,App_7,DE,Android,18392,831,173,129.75,467.4
2025-07-19,App_7,FR,Android,24300,1375,762,954.46,1900.4
2025-07-19,App_7,BR,Android,16674,2185,1071,1254.04,2733.5
2025-07-19,App_7,IN,iOS,12610,1829,1075,2253.06,554.45
2025-07-19,App_7,UK,iOS,9663,528,269,139.89,528.55
2025-07-19,App_7,CA,Android,9351,1281,276,528.33,758.94
2025-07-19,App_7,AU,Android,10870,289,70,71.5,23.55
2025-07-19,App_8,US,iOS,49869,2570,1234,1914.02,3044.61
2025-07-19,App_8,TR,Android,8282,914,222,486.01,664.81
2025-07-19,App_8,DE,iOS,18001,2536,1310,2493.81,547.95
2025-07-19,App_8,FR,Android,23758,805,231,233.53,338.56
2025-07-19,App_8,BR,Android,45736,6352,2319,5549.61,3002.13
2025-07-19,App_8,IN,iOS,29715,2058,1205,1075.0,1971.27
2025-07-19,App_8,UK,iOS,9986,647,234,354.78,458.79
2025-07-19,App_8,CA,Android,49936,2190,1295,661.87,3070.56
2025-07-19,App_8,AU,iOS,23360,2471,935,2063.14,292.48
2025-07-19,App_9,US,iOS,18759,2695,1177,2473.26,1477.32
2025-07-19,App_9,TR,Android,25972,858,390,666.16,842.39
2025-07-19,App_9,DE,iOS,39966,4000,1516,820.58,2667.05
2025-07-19,App_9,FR,iOS,36039,3280,737,807.79,1050.42
2025-07-19,App_9,BR,Android,49196,3480,1234,1707.42,2946.81
2025-07-19,App_9,IN,iOS,17105,219,130,126.87,306.41
2025-07-19,App_9,UK,iOS,4599,311,141,346.31,259.63
2025-07-19,App_9,CA,iOS,48640,1441,702,886.66,2001.33
2025-07-19,App_9,AU,Android,32406,588,266,389.84,347.87
2025-07-19,App_10,US,iOS,1546,24,14,26.01,10.23
2025-07-19,App_10,TR,Android,28229,1731,494,343.46,365.83
2025-07-19,App_10,DE,Android,14033,1655,895,690.84,1890.46
2025-07-19,App_10,FR,iOS,17771,2352,1399,1460.26,1272.56
2025-07-19,App_10,BR,iOS,15456,1124,226,414.64,328.54
2025-07-19,App_10,IN,Android,48689,828,411,766.69,352.62
2025-07-19,App_10,UK,Android,11260,1078,574,564.99,547.88
2025-07-19,App_10,CA,Android,17183,278,89,100.45,43.63
2025-07-19,App_10,AU,iOS,16180,2023,1017,1553.77,627.92
2025-07-19,App_11,US,Android,29300,3251,1401,2345.34,749.15
2025-07-19,App_11,TR,iOS,36092,4250,1741,1321.6,1041.3
2025-07-19,App_11,DE,Android,8990,278,112,234.98,290.94
2025-07-19,App_11,FR,Android,39602,615,237,289.53,477.17
2025-07-19,App_11,BR,iOS,19433,1733,873,529.84,1375.62
2025-07-19,App_11,IN,iOS,18005,2026,503,539.09,897.08
2025-07-19,App_11,UK,iOS,10064,635,310,242.8,593.96
2025-07-19,App_11,CA,Android,10312,1140,294,670.51,536.26
2025-07-19,App_11,AU,Android,48284,3782,1055,1066.0,1855.73
2025-07-19,App_12,US,iOS,48732,5779,2003,4137.89,2704.65
2025-07-19,App_12,TR,iOS,47201,1688,706,1048.36,1778.2
2025-07-19,App_12,DE,iOS,47188,5938,1479,2036.62,851.65
2025-07-19,App_12,FR,Android,45871,2370,817,1864.33,286.25
2025-07-19,App_12,BR,Android,46657,1692,839,1689.94,269.49
2025-07-19,App_12,IN,Android,9297,1229,421,838.98,855.01
2025-07-19,App_12,UK,iOS,37148,1539,855,1477.04,1704.54
2025-07-19,App_12,CA,Android,47027,4086,1691,3372.67,4940.37
2025-07-19,App_12,AU,iOS,41101,1132,462,543.23,188.25
2025-07-19,App_13,US,Android,24275,513,155,378.6,377.84
2025-07-19,App_13,TR,Android,32973,2743,1271,2966.14,2191.29
2025-07-19,App_13,DE,iOS,32039,1793,1017,538.7,2498.73
2025-07-19,App_13,FR,iOS,43363,4152,1163,2372.62,1658.6
2025-07-19,App_13,BR,Android,20412,2209,512,695.35,971.6
2025-07-19,App_13,IN,Android,45296,1151,397,477.59,455.92
2025-07-19,App_13,UK,iOS,35550,3274,1774,2814.3,4187.6
2025-07-19,App_13,CA,Android,4814,550,248,379.52,427.95
2025-07-19,App_13,AU,Android,46401,2727,1580,812.93,2419.72
2025-07-19,App_14,US,iOS,26596,3817,1662,880.92,927.63
2025-07-19,App_14,TR,Android,45428,5747,3400,8412.89,7366.71
2025-07-19,App_14,DE,iOS,40373,2630,588,1124.2,1094.13
2025-07-19,App_14,FR,Android,39922,1696,584,601.37,1491.82
2025-07-19,App_14,BR,iOS,17857,283,99,104.25,277.92
2025-07-19,App_14,IN,iOS,1075,123,48,45.95,20.08
2025-07-19,App_14,UK,iOS,23671,322,174,262.63,197.76
2025-07-19,App_14,CA,Android,47142,1197,572,462.5,217.4
2025-07-19,App_14,AU,Android,27293,1633,603,1227.18,1584.87
2025-07-19,App_15,US,iOS,15232,1616,595,384.71,574.62
2025-07-19,App_15,TR,Android,6393,99,50,29.16,96.84
2025-07-19,App_15,DE,Android,36247,1699,457,1059.13,405.09
2025-07-19,App_15,FR,Android,18082,562,237,535.7,80.12
2025-07-19,App_15,BR,iOS,3506,253,104,174.67,119.11
2025-07-19,App_15,IN,Android,17831,1092,386,330.21,432.16
2025-07-19,App_15,UK,iOS,16479,1052,407,473.93,308.64
2025-07-19,App_15,CA,iOS,3538,339,188,151.05,279.9
2025-07-19,App_15,AU,Android,49575,4314,1105,687.52,2626.3
2025-07-19,App_16,US,Android,13273,143,49,58.46,72.38
2025-07-19,App_16,TR,iOS,3528,220,46,35.99,42.62
2025-07-19,App_16,DE,iOS,23920,1349,483,675.02,1223.71
2025-07-19,App_16,FR,iOS,44137,5818,1649,4060.38,1805.98
2025-07-19,App_16,BR,iOS,31562,4091,2033,3667.04,4726.21
2025-07-19,App_16,IN,Android,10600,524,284,406.9,559.91
2025-07-19,App_16,UK,Android,31995,3924,1029,2211.49,2852.07
2025-07-19,App_16,CA,iOS,3271,174,82,75.82,182.94
2025-07-19,App_16,AU,Android,3409,341,156,311.26,117.86
2025-07-19,App_17,US,Android,11274,1556,375,421.0,1013.48
2025-07-19,App_17,TR,iOS,48174,2878,1264,1649.81,2258.81
2025-07-19,App_17,DE,Android,14231,590,330,244.37,876.94
2025-07-19,App_17,FR,Android,16384,1610,578,856.5,692.19
2025-07-19,App_17,BR,iOS,21300,2804,1220,1366.29,539.11
2025-07-19,App_17,IN,iOS,35283,2888,1058,2012.54,2054.52
2025-07-19,App_17,UK,iOS,46395,6956,3033,3806.3,7460.16
2025-07-19,App_17,CA,iOS,44246,5141,3048,6469.01,4275.71
2025-07-19,App_17,AU,Android,48531,4026,2038,4568.7,1501.25
2025-07-19,App_18,US,Android,16001,1129,310,248.8,348.62
2025-07-19,App_18,TR,iOS,32632,4852,1733,2294.49,1656.71
2025-07-19,App_18,DE,iOS,39977,2276,472,1009.72,882.09
2025-07-19,App_18,FR,iOS,33885,1040,222,302.81,363.56
2025-07-19,App_18,BR,iOS,10694,457,94,203.1,110.83
2025-07-19,App_18,IN,Android,13947,346,166,235.62,336.28
2025-07-19,App_18,UK,Android,33674,1048,376,822.5,396.61
2025-07-19,App_18,CA,Android,38454,3657,2073,4943.59,2587.2
2025-07-19,App_18,AU,iOS,20621,1110,422,976.56,775.56
2025-07-19,App_19,US,iOS,7521,360,91,94.23,81.76
2025-07-19,App_19,TR,Android,10132,1447,463,1047.59,516.98
2025-07-19,App_19,DE,iOS,12755,1879,1122,2316.68,567.11
2025-07-19,App_19,FR,Android,24323,3364,1252,2818.84,3509.5
2025-07-19,App_19,BR,iOS,8466,349,84,206.36,221.63
2025-07-19,App_19,IN,iOS,45558,1942,677,375.05,462.06
2025-07-19,App_19,UK,Android,26737,3076,1424,2695.32,642.72
2025-07-19,App_19,CA,Android,16783,1895,400,309.66,942.07
2025-07-19,App_19,AU,iOS,2546,211,44,75.96,46.59
2025-07-19,App_20,US,iOS,18134,1340,554,947.68,1327.04
2025-07-19,App_20,TR,Android,8945,1173,692,1501.28,803.9
2025-07-19,App_20,DE,Android,3957,510,129,98.39,252.93
2025-07-19,App_20,FR,iOS,5221,776,304,360.6,467.32
2025-07-19,App_20,BR,Android,17541,1547,566,646.35,547.54
2025-07-19,App_20,IN,iOS,26171,1551,400,950.03,324.27
2025-07-19,App_20,UK,iOS,16360,181,96,111.09,179.87
2025-07-19,App_20,CA,iOS,49902,5050,2013,2214.3,1785.33
2025-07-19,App_20,AU,Android,27119,2115,423,212.2,833.49
2025-07-20,App_1,US,Android,48654,2533,753,1375.13,1224.77
2025-07-20,App_1,TR,iOS,8284,159,49,97.7,24.85
2025-07-20,App_1,DE,iOS,7475,870,179,90.18,66.3
2025-07-20,App_1,FR,Android,26710,1945,786,1780.42,1803.21
2025-07-20,App_1,BR,iOS,39046,4600,1695,2047.93,1046.61
2025-07-20,App_1,IN,Android,41051,5822,1477,2357.06,2955.81
2025-07-20,App_1,UK,Android,32492,4406,951,1913.68,2400.29
2025-07-20,App_1,CA,Android,47513,1718,944,2078.66,960.4
2025-07-20,App_1,AU,iOS,36368,3532,1437,1248.04,2328.42
2025-07-20,App_2,US,iOS,39577,3250,1137,2556.44,575.85
2025-07-20,App_2,TR,iOS,21389,1206,348,729.89,753.37
2025-07-20,App_2,DE,iOS,2595,55,18,25.0,50.57
2025-07-20,App_2,FR,iOS,26717,2787,737,1305.84,1296.22
2025-07-20,App_2,BR,Android,42885,3520,2110,4136.18,3411.8
2025-07-20,App_2,IN,iOS,11467,522,118,159.06,65.47
2025-07-20,App_2,UK,iOS,36460,2668,1453,2095.92,3014.5
2025-07-20,App_2,CA,Android,28614,2355,1305,2794.97,3865.82
2025-07-20,App_2,AU,Android,14952,173,38,25.78,75.98
2025-07-20,App_3,US,iOS,30044,546,317,607.73,521.89
2025-07-20,App_3,TR,Android,38040,4597,1022,554.43,894.73
2025-07-20,App_3,DE,iOS,48817,907,498,378.73,453.63
2025-07-20,App_3,FR,Android,26432,3631,1860,2913.55,849.04
2025-07-20,App_3,BR,Android,47000,5346,2620,2030.06,6526.83
2025-07-20,App_3,IN,Android,7609,407,195,264.18,168.73
2025-07-20,App_3,UK,iOS,37232,1661,343,439.86,232.96
2025-07-20,App_3,CA,iOS,21760,882,404,721.95,222.26
2025-07-20,App_3,AU,Android,47363,2832,1199,1992.8,3446.35
2025-07-20,App_4,US,Android,5035,258,152,244.43,206.97
2025-07-20,App_4,TR,iOS,28827,3559,1139,1936.77,440.91
2025-07-20,App_4,DE,iOS,39055,884,266,608.68,417.85
2025-07-20,App_4,FR,iOS,46408,965,407,1013.32,268.74
2025-07-20,App_4,BR,Android,29105,3985,2363,4133.08,4748.08
2025-07-20,App_4,IN,iOS,12110,749,224,125.14,522.59
2025-07-20,App_4,UK,Android,18188,1173,521,814.82,1102.19
2025-07-20,App_4,CA,Android,37063,5091,2035,2730.07,1730.63
2025-07-20,App_4,AU,iOS,2610,34,18,41.95,37.51
2025-07-20,App_5,US,iOS,25085,761,343,475.32,405.79
2025-07-20,App_5,TR,Android,23908,1606,648,601.0,1523.61
2025-07-20,App_5,DE,iOS,45333,1215,528,708.57,1033.75
2025-07-20,App_5,FR,iOS,7035,318,112,276.52,61.37
2025-07-20,App_5,BR,Android,5494,435,246,364.98,645.59
2025-07-20,App_5,IN,iOS,17232,1459,507,431.79,1437.46
2025-07-20,App_5,UK,iOS,27051,1106,510,1274.75,1262.69
2025-07-20,App_5,CA,iOS,4554,541,248,184.65,149.29
2025-07-20,App_5,AU,iOS,33998,757,216,462.89,445.4
2025-07-20,App_6,US,iOS,29193,1106,406,340.14,1209.56
2025-07-20,App_6,TR,iOS,13757,238,120,97.73,51.68
2025-07-20,App_6,DE,iOS,39009,3827,2096,4947.13,4758.32
2025-07-20,App_6,FR,iOS,36916,2623,953,511.26,857.56
2025-07-20,App_6,BR,Android,23944,3234,871,1073.12,659.89
2025-07-20,App_6,IN,Android,48151,5751,2128,3348.78,4731.67
2025-07-20,App_6,UK,iOS,12435,1277,424,585.4,723.5
2025-07-20,App_6,CA,iOS,3605,178,81,59.17,95.2
2025-07-20,App_6,AU,iOS,33391,985,204,170.61,96.01
2025-07-20,App_7,US,iOS,25060,3266,716,1387.17,653.08
2025-07-20,App_7,TR,iOS,33494,4967,2630,5226.05,1348.13
2025-07-20,App_7,DE,Android,48312,2136,716,1603.94,1641.79
2025-07-20,App_7,FR,iOS,17185,1784,360,581.4,649.91
2025-07-20,App_7,BR,Android,9384,1199,250,273.75,115.76
2025-07-20,App_7,IN,Android,1514,31,8,15.46,13.1
2025-07-20,App_7,UK,iOS,4842,609,249,342.84,241.28
2025-07-20,App_7,CA,iOS,32692,4153,1129,1552.11,968.64
2025-07-20,App_7,AU,iOS,49969,2673,763,1605.46,1573.2
2025-07-20,App_8,US,Android,41213,1783,536,854.21,1310.16
2025-07-20,App_8,TR,iOS,42958,3065,838,1051.82,1991.65
2025-07-20,App_8,DE,Android,16080,1035,380,750.34,704.02
2025-07-20,App_8,FR,Android,39453,4474,2171,4172.34,2354.0
2025-07-20,App_8,BR,iOS,34087,2147,648,1051.61,1911.74
2025-07-20,App_8,IN,iOS,23484,2819,1660,1069.35,1558.79
2025-07-20,App_8,UK,Android,35295,3900,819,716.97,1557.38
2025-07-20,App_8,CA,iOS,2696,344,99,137.22,271.99
2025-07-20,App_8,AU,Android,25017,2986,1786,4335.73,1868.87
2025-07-20,App_9,US,iOS,21247,2396,755,759.36,1620.62
2025-07-20,App_9,TR,iOS,16719,922,506,609.07,1433.93
2025-07-20,App_9,DE,iOS,11304,1008,325,641.9,846.0
2025-07-20,App_9,FR,iOS,49473,3890,1192,2263.18,537.18
2025-07-20,App_9,BR,Android,45501,4600,1433,2667.9,4051.95
2025-07-20,App_9,IN,iOS,5438,124,42,35.59,36.53
2025-07-20,App_9,UK,Android,3305,335,173,128.07,94.12
2025-07-20,App_9,CA,iOS,13953,362,157,181.95,202.63
2025-07-20,App_9,AU,iOS,30587,601,177,424.03,385.62
2025-07-20,App_10,US,iOS,29118,2501,1037,585.32,2184.5
2025-07-20,App_10,TR,Android,9072,309,92,209.46,95.8
2025-07-20,App_10,DE,Android,24886,1594,912,1222.68,436.38
2025-07-20,App_10,FR,Android,14750,831,474,919.41,636.84
2025-07-20,App_10,BR,Android,35300,2359,646,988.41,1024.36
2025-07-20,App_10,IN,Android,33180,2265,508,893.87,1073.13
2025-07-20,App_10,UK,iOS,25040,2865,1483,2439.29,3318.98
2025-07-20,App_10,CA,iOS,15144,377,203,199.14,441.46
2025-07-20,App_10,AU,Android,4260,258,72,53.84,120.01
2025-07-20,App_11,US,iOS,26699,348,125,282.8,374.2
2025-07-20,App_11,TR,iOS,49541,4585,2383,3366.55,6163.62
2025-07-20,App_11,DE,Android,10771,1599,348,490.74,406.39
2025-07-20,App_11,FR,iOS,1966,142,77,110.73,135.96
2025-07-20,App_11,BR,Android,8771,315,138,141.78,197.5
2025-07-20,App_11,IN,iOS,46527,1153,325,744.12,341.73
2025-07-20,App_11,UK,Android,27531,2074,453,696.97,365.74
2025-07-20,App_11,CA,Android,16796,492,194,430.65,421.71
2025-07-20,App_11,AU,Android,29032,1772,971,2168.15,906.99
2025-07-20,App_12,US,iOS,41446,4270,2470,1297.8,4425.58
2025-07-20,App_12,TR,iOS,2622,90,25,60.06,18.77
2025-07-20,App_12,DE,iOS,20923,1378,510,859.24,871.41
2025-07-20,App_12,FR,iOS,28800,3882,1205,1831.14,3534.76
2025-07-20,App_12,BR,Android,44284,5838,1872,965.16,4934.84
2025-07-20,App_12,IN,iOS,26843,356,187,246.51,161.12
2025-07-20,App_12,UK,iOS,48986,5328,2030,1219.44,5240.04
2025-07-20,App_12,CA,Android,40511,3288,1263,1829.73,2320.03
2025-07-20,App_12,AU,Android,28790,1832,1057,1152.89,1393.3
2025-07-20,App_13,US,Android,1860,181,62,57.54,90.15
2025-07-20,App_13,TR,iOS,22631,1797,826,471.05,352.0
2025-07-20,App_13,DE,Android,45991,4499,1444,2470.71,2484.25
2025-07-20,App_13,FR,Android,8318,610,228,537.23,171.19
2025-07-20,App_13,BR,Android,15745,1805,618,636.91,1551.36
2025-07-20,App_13,IN,Android,49724,1137,536,1250.85,1509.26
2025-07-20,App_13,UK,iOS,18867,855,238,363.73,618.65
2025-07-20,App_13,CA,Android,16579,1918,940,1581.98,560.21
2025-07-20,App_13,AU,iOS,39412,5889,1833,3509.85,2298.19
2025-07-20,App_14,US,Android,14585,1771,502,988.62,335.51
2025-07-20,App_14,TR,Android,15184,1338,502,810.38,902.68
2025-07-20,App_14,DE,Android,17429,264,157,87.12,174.73
2025-07-20,App_14,FR,Android,29474,2301,934,1314.64,2154.9
2025-07-20,App_14,BR,Android,14511,1732,834,475.19,1047.07
2025-07-20,App_14,IN,iOS,18544,1956,1102,2251.59,870.07
2025-07-20,App_14,UK,Android,35673,4299,865,1480.09,548.03
2025-07-20,App_14,CA,iOS,48154,4023,1409,2154.46,1114.17
2025-07-20,App_14,AU,iOS,23787,1919,438,1045.82,465.96
2025-07-20,App_15,US,iOS,47174,5963,1304,776.64,3816.86
2025-07-20,App_15,TR,Android,32141,853,476,1172.1,961.7
2025-07-20,App_15,DE,iOS,30076,987,303,241.58,579.35
2025-07-20,App_15,FR,Android,33965,2372,945,1612.49,554.76
2025-07-20,App_15,BR,iOS,24299,1527,632,1538.0,1711.13
2025-07-20,App_15,IN,Android,15610,1277,457,876.31,374.8
2025-07-20,App_15,UK,iOS,30914,2763,833,1760.67,2183.83
2025-07-20,App_15,CA,Android,2256,29,15,20.15,18.77
2025-07-20,App_15,AU,iOS,6072,89,27,41.69,13.77
2025-07-20,App_16,US,Android,7700,596,128,70.88,44.3
2025-07-20,App_16,TR,iOS,11361,1457,652,449.25,555.07
2025-07-20,App_16,DE,Android,34459,2438,959,1357.35,2786.31
2025-07-20,App_16,FR,iOS,22891,2316,731,828.32,2139.96
2025-07-20,App_16,BR,Android,23692,1170,333,759.59,464.83
2025-07-20,App_16,IN,iOS,34882,1440,734,1601.51,1649.01
2025-07-20,App_16,UK,Android,26429,2485,1222,1754.46,1961.12
2025-07-20,App_16,CA,iOS,21129,1868,566,726.88,1171.55
2025-07-20,App_16,AU,iOS,35430,3221,1538,3408.76,2303.0
2025-07-20,App_17,US,Android,43585,3970,1257,3082.66,2227.55
2025-07-20,App_17,TR,Android,17130,1288,650,728.5,915.45
2025-07-20,App_17,DE,Android,29120,3622,2159,4415.98,4076.31
2025-07-20,App_17,FR,Android,35035,3514,1107,1535.26,1732.33
2025-07-20,App_17,BR,Android,35132,1372,695,1579.15,765.29
2025-07-20,App_17,IN,Android,26277,2885,1299,1148.15,881.52
2025-07-20,App_17,UK,iOS,27772,3290,1297,2495.9,3136.75
2025-07-20,App_17,CA,iOS,3745,352,98,104.38,209.28
2025-07-20,App_17,AU,Android,45800,2326,639,587.98,320.54
2025-07-20,App_18,US,Android,33384,3724,747,1016.51,749.4
2025-07-20,App_18,TR,iOS,27557,2166,649,1241.17,1846.02
2025-07-20,App_18,DE,Android,48289,2211,1015,2401.64,2531.85
2025-07-20,App_18,FR,Android,26119,2156,497,280.92,276.4
