date,app_name,country,platform,impressions,clicks,installs,spend,revenue,CTR,CVR,CPI,ROAS,ARPU,LTV
2025-07-17,App_2,IN,iOS,25577,1266,619,1323.92,709.79,0.049497595495953395,0.48894154818325436,2.138804523424879,0.5361275605776784,1.1466720516962843,103.20048465266558
2025-07-17,App_2,UK,Android,41448,1369,554,947.41,247.21,0.033029337965643696,0.40467494521548575,1.7101263537906137,0.2609324368541603,0.44622743682310473,40.16046931407943
2025-07-17,App_2,CA,iOS,3045,316,67,85.91,44.65,0.10377668308702792,0.2120253164556962,1.2822388059701493,0.5197299499476196,0.6664179104477612,59.97761194029851
2025-07-17,App_2,AU,Android,2226,300,69,58.36,60.71,0.1347708894878706,0.23,0.8457971014492753,1.040267306374229,0.8798550724637682,79.18695652173913
2025-07-17,App_3,US,iOS,32736,1213,713,1144.76,239.94,0.037054007820136854,0.5877988458367683,1.6055539971949508,0.20959851846675287,0.33652173913043476,30.28695652173913
2025-07-17,App_3,TR,Android,6669,795,335,829.44,434.95,0.11920827710301395,0.42138364779874216,2.4759402985074628,0.524389949845679,1.298358208955224,116.85223880597015
2025-07-17,App_3,DE,iOS,24650,3307,815,713.48,525.43,0.134158215010142,0.2464469307529483,0.8754355828220859,0.7364326960811794,0.6446993865030675,58.022944785276074
2025-07-17,App_3,FR,Android,45767,4440,2528,5437.44,6579.52,0.09701313173247099,0.5693693693693693,2.150886075949367,1.2100400188323919,2.6026582278481016,234.23924050632914
2025-07-17,App_3,BR,Android,43044,4933,1406,2667.0,2992.2,0.11460366136976118,0.2850192580579769,1.8968705547652915,1.1219347581552306,2.128165007112375,191.53485064011377
2025-07-17,App_3,IN,Android,17009,1237,593,988.15,920.35,0.07272620377447234,0.4793856103476152,1.6663575042158516,0.9313869351819056,1.5520236087689714,139.68212478920742
2025-07-17,App_3,UK,iOS,35634,1460,747,973.19,1824.89,0.040972105292697986,0.5116438356164383,1.302797858099063,1.8751631233366557,2.442958500669344,219.86626506024098
2025-07-17,App_3,CA,Android,45471,6523,2236,3245.28,4190.51,0.1434540696267951,0.34278706116817415,1.4513774597495528,1.2912630035004684,1.8741100178890877,168.6699016100179
2025-07-17,App_3,AU,Android,29088,1363,704,609.6,886.26,0.046857810781078105,0.516507703595011,0.865909090909091,1.4538385826771654,1.2588920454545454,113.30028409090909
2025-07-17,App_4,US,Android,33237,1091,453,473.88,343.85,0.032824863856545414,0.4152153987167736,1.046092715231788,0.7256056385582849,0.7590507726269317,68.31456953642385
2025-07-17,App_4,TR,iOS,47402,5418,2220,5139.29,3452.6,0.11429897472680478,0.4097452934662237,2.3149954954954954,0.6718048602044251,1.5552252252252252,139.97027027027028
2025-07-17,App_4,DE,iOS,23419,1692,444,617.07,870.08,0.07224902856654852,0.2624113475177305,1.3897972972972974,1.4100183123470595,1.9596396396396398,176.3675675675676
2025-07-17,App_4,FR,Android,39200,4824,2027,3264.15,5913.14,0.12306122448979592,0.42019071310116085,1.6103354711396152,1.8115405235666253,2.917187962506167,262.546916625555
2025-07-17,App_4,BR,Android,13809,1667,564,915.26,1385.37,0.1207183720761822,0.33833233353329334,1.6228014184397164,1.513635469702598,2.456329787234042,221.0696808510638
2025-07-17,App_4,IN,iOS,6103,810,448,849.49,1025.18,0.13272161232180896,0.5530864197530864,1.8961830357142857,1.2068182085722021,2.2883482142857146,205.9513392857143
2025-07-17,App_4,UK,Android,29053,1268,428,1049.91,758.0,0.04364437407496644,0.33753943217665616,2.4530607476635518,0.721966644760027,1.7710280373831775,159.39252336448598
2025-07-17,App_4,CA,iOS,33098,3003,1456,3032.78,1953.04,0.09073055773762766,0.48484848484848486,2.082953296703297,0.6439768133527654,1.3413736263736264,120.72362637362637
2025-07-17,App_4,AU,Android,20654,586,173,113.08,438.04,0.028372228139827635,0.295221843003413,0.6536416184971098,3.8737177219667496,2.5320231213872835,227.8820809248555
2025-07-17,App_5,US,iOS,28382,3221,1586,3618.69,4548.05,0.11348742160524276,0.4923936665631791,2.2816456494325346,1.2568222201957062,2.8676229508196722,258.0860655737705
2025-07-17,App_5,TR,Android,23429,1356,570,658.13,1155.23,0.05787699005505997,0.42035398230088494,1.1546140350877192,1.7553218968896722,2.026719298245614,182.40473684210525
2025-07-17,App_5,DE,iOS,32071,1467,852,1240.05,2292.27,0.045742259362040474,0.5807770961145194,1.4554577464788732,1.8485303011975325,2.6904577464788733,242.1411971830986
2025-07-17,App_5,FR,Android,37364,2651,615,807.26,709.57,0.070950647682261,0.23198792908336477,1.3126178861788618,0.8789857047295792,1.1537723577235772,103.83951219512196
2025-07-17,App_5,BR,iOS,48984,2892,662,590.62,1400.66,0.05903968642822146,0.2289073305670816,0.8921752265861027,2.371507906945244,2.1158006042296074,190.42205438066466
2025-07-17,App_5,IN,Android,11600,1614,445,494.64,538.03,0.13913793103448277,0.2757125154894672,1.1115505617977528,1.087720362283681,1.2090561797752808,108.81505617977527
2025-07-17,App_5,UK,iOS,28243,2315,618,1527.16,873.19,0.08196721311475409,0.26695464362850974,2.4711326860841427,0.5717737499672595,1.4129288025889968,127.16359223300971
2025-07-17,App_5,CA,iOS,16079,957,423,272.91,208.57,0.05951862678027241,0.44200626959247646,0.6451773049645391,0.7642446227694111,0.49307328605200945,44.37659574468085
2025-07-17,App_5,AU,iOS,7658,749,258,129.75,168.08,0.09780621572212066,0.3444592790387183,0.502906976744186,1.2954142581888248,0.6514728682170543,58.632558139534886
2025-07-17,App_6,US,iOS,12216,357,96,50.84,98.54,0.029223968565815325,0.2689075630252101,0.5295833333333334,1.9382376081825334,1.0264583333333335,92.38125000000001
2025-07-17,App_6,TR,Android,19891,2226,654,823.53,1386.7,0.11190990900407219,0.29380053908355797,1.2592201834862384,1.6838487972508591,2.120336391437309,190.8302752293578
2025-07-17,App_6,DE,iOS,32188,898,441,572.5,1223.04,0.027898595749968932,0.4910913140311804,1.2981859410430838,2.1363144104803493,2.7733333333333334,249.60000000000002
2025-07-17,App_6,FR,iOS,2720,108,28,15.68,56.73,0.039705882352941174,0.25925925925925924,0.5599999999999999,3.617984693877551,2.0260714285714285,182.34642857142856
2025-07-17,App_6,BR,iOS,44392,1282,299,566.6,606.02,0.02887907731122725,0.23322932917316694,1.8949832775919733,1.0695728909283444,2.0268227424749163,182.41404682274248
2025-07-17,App_6,IN,Android,16434,2164,1032,852.88,1624.86,0.13167822806377022,0.47689463955637706,0.8264341085271317,1.9051449207391427,1.5744767441860463,141.70290697674417
2025-07-17,App_6,UK,iOS,18408,1709,1013,782.77,1649.83,0.09284006953498479,0.5927442949093037,0.7727245804540968,2.10768169449519,1.6286574531095754,146.57917077986178
2025-07-17,App_6,CA,Android,5773,217,62,149.88,108.52,0.037588775333448815,0.2857142857142857,2.4174193548387097,0.7240459033893781,1.7503225806451612,157.52903225806452
2025-07-17,App_6,AU,Android,45273,878,418,364.02,953.51,0.019393457469131712,0.4760820045558087,0.8708612440191387,2.6193890445579915,2.2811244019138757,205.3011961722488
2025-07-17,App_7,US,Android,17290,1991,1120,2791.22,752.52,0.11515326778484673,0.562531391260673,2.4921607142857143,0.26960253939137724,0.6718928571428572,60.47035714285715
2025-07-17,App_7,TR,Android,36697,1877,514,716.62,1506.37,0.05114859525301796,0.27384123601491744,1.3942023346303503,2.102048505484078,2.93068093385214,263.7612840466926
2025-07-17,App_7,DE,iOS,26966,889,205,424.89,599.2,0.03296744048060521,0.23059617547806524,2.0726341463414633,1.4102473581397539,2.922926829268293,263.0634146341464
2025-07-17,App_7,FR,Android,48802,1481,832,2008.97,629.49,0.030347116921437645,0.5617825793382849,2.4146274038461537,0.31333967157299514,0.7565985576923077,68.09387019230769
2025-07-17,App_7,BR,iOS,16965,613,138,135.66,168.71,0.03613321544356027,0.22512234910277323,0.9830434782608696,1.243623765295592,1.222536231884058,110.02826086956522
2025-07-17,App_7,IN,Android,24924,3221,1710,4176.65,1771.64,0.12923286791847216,0.5308910276311705,2.442485380116959,0.42417727125806576,1.036046783625731,93.24421052631578
2025-07-17,App_7,UK,iOS,24802,843,312,502.24,621.77,0.03398919441980486,0.3701067615658363,1.6097435897435897,1.2379937878305192,1.992852564102564,179.35673076923078
2025-07-17,App_7,CA,iOS,45874,4371,896,583.0,444.73,0.095282730958713,0.20498741706703272,0.6506696428571429,0.7628301886792453,0.49635044642857146,44.67154017857143
2025-07-17,App_7,AU,Android,21797,2561,1390,1423.28,3374.37,0.11749323301371749,0.5427567356501367,1.0239424460431654,2.370840593558541,2.4276043165467627,218.48438848920864
2025-07-17,App_8,US,Android,15943,2256,490,1214.34,524.14,0.14150410838612557,0.21719858156028368,2.4782448979591836,0.4316254096875669,1.069673469387755,96.27061224489795
2025-07-17,App_8,TR,iOS,28587,3739,1760,4255.94,5050.56,0.13079371742400392,0.4707140946777213,2.418147727272727,1.1867084592357977,2.869636363636364,258.26727272727277
2025-07-17,App_8,DE,Android,29991,1102,530,1041.95,598.52,0.03674435664032543,0.4809437386569873,1.9659433962264152,0.574422956955708,1.1292830188679246,101.63547169811321
2025-07-17,App_8,FR,iOS,25194,3612,2136,3518.39,2488.38,0.14336746844486783,0.5913621262458472,1.647186329588015,0.7072496226967449,1.1649719101123597,104.84747191011238
2025-07-17,App_8,BR,Android,11767,368,121,102.56,97.46,0.031273901589190106,0.328804347826087,0.847603305785124,0.9502730109204367,0.8054545454545454,72.49090909090908
2025-07-17,App_8,IN,Android,26002,416,219,346.89,492.24,0.015998769325436504,0.5264423076923077,1.583972602739726,1.4190089077229093,2.2476712328767126,202.29041095890412
2025-07-17,App_8,UK,iOS,36739,4448,1295,2484.77,3389.14,0.12107025232042244,0.29114208633093525,1.9187413127413127,1.36396527646422,2.617096525096525,235.53868725868725
2025-07-17,App_8,CA,iOS,34221,5101,1575,3864.54,1327.32,0.14906051839513748,0.3087629876494805,2.4536761904761906,0.3434613175177382,0.8427428571428571,75.84685714285715
2025-07-17,App_8,AU,iOS,44569,828,448,596.55,1300.35,0.018577935336220243,0.5410628019323671,1.3315848214285713,2.1797837566004525,2.902566964285714,261.2310267857143
2025-07-17,App_9,US,Android,21275,1423,692,819.9,853.27,0.06688601645123385,0.4862965565706254,1.1848265895953758,1.0407000853762653,1.233049132947977,110.97442196531792
2025-07-17,App_9,TR,Android,13528,753,259,346.29,620.19,0.05566232998225902,0.34395750332005315,1.337027027027027,1.7909555574807243,2.3945559845559847,215.51003861003863
2025-07-17,App_9,DE,iOS,14654,2074,1068,1478.82,861.69,0.14153132250580047,0.5149469623915139,1.3846629213483146,0.582687548180306,0.8068258426966293,72.61432584269663
2025-07-17,App_9,FR,Android,40358,1063,605,683.54,1208.85,0.026339263590861788,0.5691439322671684,1.1298181818181818,1.7685139128653773,1.9980991735537188,179.8289256198347
2025-07-17,App_9,BR,iOS,21328,1513,714,408.98,1833.04,0.07093960990247562,0.47191011235955055,0.5728011204481793,4.481979558902635,2.567282913165266,231.05546218487396
2025-07-17,App_9,IN,iOS,39860,4247,2513,1538.68,5542.04,0.10654791771199197,0.5917117965622792,0.6122881018702746,3.601814542334988,2.2053481894150417,198.48133704735375
2025-07-17,App_9,UK,Android,25293,1926,722,1238.38,1501.51,0.07614755070572886,0.37487019730010385,1.715207756232687,1.2124792067055346,2.0796537396121884,187.16883656509694
2025-07-17,App_9,CA,Android,48176,3404,877,1229.45,779.08,0.07065758884091664,0.25763807285546414,1.4018814139110605,0.6336817276017732,0.8883466362599772,79.95119726339794
2025-07-17,App_9,AU,Android,8891,926,322,664.02,449.28,0.10415026431222585,0.34773218142548595,2.062173913043478,0.6766061263214963,1.39527950310559,125.57515527950311
2025-07-17,App_10,US,Android,33186,1394,320,326.01,388.13,0.04200566503947448,0.22955523672883787,1.01878125,1.1905463022606668,1.21290625,109.1615625
2025-07-17,App_10,TR,iOS,18104,1585,631,1439.1,1359.22,0.08754971277065841,0.39810725552050474,2.2806656101426306,0.9444930859565007,2.1540729001584786,193.86656101426308
2025-07-17,App_10,DE,Android,41928,697,183,281.45,377.57,0.016623735928257968,0.26255380200860834,1.5379781420765026,1.3415171433647184,2.063224043715847,185.6901639344262
2025-07-17,App_10,FR,Android,22061,2024,588,850.82,698.73,0.0917456144327093,0.29051383399209485,1.4469727891156463,0.8212430361298512,1.1883163265306123,106.9484693877551
2025-07-17,App_10,BR,iOS,26117,1527,431,939.92,1242.51,0.05846766473944174,0.2822527832351015,2.180788863109049,1.3219316537577666,2.8828538283062644,259.4568445475638
2025-07-17,App_10,IN,iOS,22382,2503,925,800.37,2671.66,0.11183093557322848,0.3695565321614063,0.8652648648648649,3.3380311605882276,2.888281081081081,259.9452972972973
2025-07-17,App_10,UK,Android,16903,749,270,372.55,402.89,0.04431166065195528,0.3604806408544726,1.3798148148148148,1.0814387330559656,1.492185185185185,134.29666666666665
2025-07-17,App_10,CA,iOS,12571,228,67,62.55,31.75,0.018136981942566223,0.29385964912280704,0.9335820895522388,0.5075939248601119,0.47388059701492535,42.64925373134328
2025-07-17,App_10,AU,Android,16533,984,572,1427.21,767.98,0.05951732897840682,0.5813008130081301,2.4951223776223777,0.5380988081641804,1.3426223776223776,120.83601398601398
2025-07-17,App_11,US,iOS,1858,140,30,72.8,14.02,0.07534983853606028,0.21428571428571427,2.4266666666666667,0.1925824175824176,0.4673333333333333,42.06
2025-07-17,App_11,TR,iOS,17237,457,212,321.1,287.44,0.02651273423449556,0.4638949671772429,1.5146226415094342,0.8951728433509809,1.3558490566037735,122.02641509433961
2025-07-17,App_11,DE,Android,11531,806,269,416.03,96.09,0.06989853438556934,0.3337468982630273,1.5465799256505575,0.23096892051054013,0.3572118959107807,32.14907063197026
2025-07-17,App_11,FR,iOS,22639,1616,418,599.94,217.77,0.07138124475462697,0.25866336633663367,1.435263157894737,0.362986298629863,0.5209808612440192,46.88827751196173
2025-07-17,App_11,BR,Android,27833,1218,573,1110.3,1105.74,0.04376100312578594,0.47044334975369456,1.937696335078534,0.9958930018913807,1.929738219895288,173.67643979057593
2025-07-17,App_11,IN,Android,1895,154,43,71.76,44.24,0.0812664907651715,0.2792207792207792,1.6688372093023256,0.6164994425863991,1.0288372093023257,92.59534883720931
2025-07-17,App_11,UK,iOS,19378,654,209,293.54,76.44,0.03374961296315409,0.3195718654434251,1.4044976076555025,0.2604074402125775,0.36574162679425837,32.91674641148325
2025-07-17,App_11,CA,Android,30197,3143,658,787.84,882.74,0.1040831870715634,0.20935412026726058,1.1973252279635258,1.120455930138099,1.3415501519756838,120.73951367781154
2025-07-17,App_11,AU,Android,20145,1872,696,796.19,273.94,0.09292628443782576,0.3717948717948718,1.1439511494252874,0.3440636029088534,0.3935919540229885,35.42327586206897
2025-07-17,App_12,US,iOS,25363,3663,1801,1531.12,3190.98,0.14442297835429563,0.49167349167349167,0.8501499167129372,2.0840822404514343,1.7717823431426984,159.46041088284287
2025-07-17,App_12,TR,Android,29070,2724,976,1711.61,698.49,0.0937048503611971,0.35829662261380324,1.7536987704918032,0.408089459631575,0.7156659836065574,64.40993852459017
2025-07-17,App_12,DE,iOS,31987,3109,1663,2718.65,1788.51,0.09719573576765561,0.5348986812479897,1.634786530366807,0.6578669560259688,1.0754720384846663,96.79248346361997
2025-07-17,App_12,FR,Android,28424,3721,1026,940.85,946.2,0.13091049817056008,0.27573233001881214,0.9170077972709552,1.0056863474517723,0.9222222222222223,83.0
2025-07-17,App_12,BR,iOS,33502,2371,597,1094.65,1618.94,0.07077189421527073,0.25179249261914805,1.8335845896147405,1.4789567441648015,2.7117922948073705,244.06130653266334
2025-07-17,App_12,IN,Android,22217,3283,1203,2742.59,1288.36,0.14776972588558313,0.36643314042034725,2.279792186201164,0.4697603360327281,1.0709559434746467,96.3860349127182
2025-07-17,App_12,UK,Android,49637,1004,223,537.78,579.47,0.02022684690855612,0.22211155378486055,2.4115695067264573,1.077522406932203,2.5985201793721973,233.86681614349774
2025-07-17,App_12,CA,iOS,21279,2690,925,892.43,901.02,0.12641571502420226,0.34386617100371747,0.9647891891891891,1.0096254047936533,0.9740756756756757,87.66681081081082
2025-07-17,App_12,AU,iOS,42959,4768,1997,4468.43,5620.45,0.11098954817384017,0.4188338926174497,2.2375713570355535,1.2578131468994702,2.8144466700050073,253.30020030045065
2025-07-17,App_13,US,iOS,21308,3109,1352,3325.13,932.47,0.14590764032288342,0.43486651656481184,2.4594156804733727,0.28043114103809474,0.6896967455621302,62.07270710059172
2025-07-17,App_13,TR,iOS,1383,199,109,154.84,320.77,0.14389009399855388,0.5477386934673367,1.4205504587155964,2.0716223198140016,2.9428440366972475,264.8559633027523
2025-07-17,App_13,DE,iOS,24227,2374,1099,1929.48,2080.91,0.09798984603954265,0.4629317607413648,1.7556687898089172,1.07848228538259,1.8934576888080072,170.41119199272066
2025-07-17,App_13,FR,Android,30121,1064,272,500.76,291.72,0.03532419242389031,0.2556390977443609,1.841029411764706,0.5825545171339565,1.0725,96.525
2025-07-17,App_13,BR,Android,45073,6017,3140,4279.72,2338.15,0.1334945532802343,0.5218547448894798,1.362968152866242,0.5463324703485275,0.7446337579617834,67.01703821656051
2025-07-17,App_13,IN,iOS,25626,1220,408,358.9,535.39,0.04760789822836182,0.3344262295081967,0.879656862745098,1.4917525773195877,1.3122303921568628,118.10073529411765
2025-07-17,App_13,UK,iOS,32289,4148,1260,960.53,1354.67,0.1284648022546378,0.3037608486017358,0.7623253968253968,1.4103359603552206,1.0751349206349208,96.76214285714288
2025-07-17,App_13,CA,Android,26136,3342,1526,2018.32,3784.43,0.12786960514233242,0.4566128067025733,1.32262123197903,1.87503963692576,2.479967234600262,223.1970511140236
2025-07-17,App_13,AU,iOS,15627,172,50,101.49,139.56,0.01100659115633199,0.29069767441860467,2.0298,1.3751108483594443,2.7912,251.208
2025-07-17,App_14,US,iOS,42688,781,416,924.28,165.74,0.01829553973013493,0.5326504481434059,2.221826923076923,0.17931795559787078,0.3984134615384616,35.85721153846154
2025-07-17,App_14,TR,iOS,39905,1068,604,1240.28,477.82,0.02676356346322516,0.5655430711610487,2.0534437086092714,0.3852517173541458,0.791092715231788,71.19834437086092
2025-07-17,App_14,DE,iOS,6260,661,225,445.14,284.84,0.10559105431309904,0.340393343419062,1.9784,0.6398885743810936,1.2659555555555555,113.93599999999999
2025-07-17,App_14,FR,Android,45278,5729,3015,6161.52,7386.63,0.12652944034630506,0.5262698551230581,2.043621890547264,1.1988324309585945,2.449960199004975,220.49641791044775
2025-07-17,App_14,BR,Android,11005,940,221,363.29,252.63,0.0854157201272149,0.2351063829787234,1.643846153846154,0.6953948636075862,1.1431221719457014,102.88099547511312
2025-07-17,App_14,IN,Android,39686,4863,2250,5537.98,5628.78,0.1225369147810311,0.4626773596545342,2.461324444444444,1.0163958699742506,2.50168,225.1512
2025-07-17,App_14,UK,iOS,37011,2080,1144,2096.83,1649.93,0.056199508254302775,0.55,1.8328933566433565,0.7868687494932828,1.4422465034965035,129.80218531468532
2025-07-17,App_14,CA,iOS,26149,3721,860,1119.07,2498.85,0.14229989674557345,0.23112066648750335,1.3012441860465116,2.232970234212337,2.9056395348837207,261.50755813953486
2025-07-17,App_14,AU,iOS,40465,5741,1232,952.6,758.25,0.1418756950451007,0.21459676014631598,0.7732142857142857,0.7959794247323115,0.6154626623376623,55.39163961038961
2025-07-17,App_15,US,Android,28152,2550,1519,1058.6,3879.5,0.09057971014492754,0.5956862745098039,0.6969058591178406,3.664745890799169,2.553982883475971,229.85845951283738
2025-07-17,App_15,TR,Android,29870,3916,2250,1310.63,4646.15,0.1311014395714764,0.5745658835546475,0.5825022222222223,3.544974554222015,2.064955555555555,185.84599999999998
2025-07-17,App_15,DE,Android,41763,4038,1889,2999.89,3715.76,0.0966884562890597,0.4678058444774641,1.5880836421386977,1.2386320831763833,1.967051349920593,177.03462149285338
2025-07-17,App_15,FR,Android,21462,802,176,334.38,273.48,0.03736837200633678,0.2194513715710723,1.8998863636363637,0.8178718822896107,1.5538636363636364,139.84772727272727
2025-07-17,App_15,BR,Android,3290,351,77,63.48,50.11,0.1066869300911854,0.21937321937321938,0.8244155844155844,0.7893824826717076,0.6507792207792208,58.57012987012987
2025-07-17,App_15,IN,Android,43444,1293,413,631.09,415.07,0.0297624528128165,0.3194122196442382,1.5280629539951576,0.6577033386680188,1.0050121065375301,90.45108958837771
2025-07-17,App_15,UK,Android,35681,2628,1528,1262.83,1747.99,0.07365264426445448,0.5814307458143074,0.8264594240837696,1.3841847279522976,1.1439725130890053,102.95752617801047
2025-07-17,App_15,CA,iOS,49217,4360,1640,1528.42,4567.12,0.08858727675396713,0.3761467889908257,0.9319634146341463,2.98813153452585,2.784829268292683,250.63463414634145
2025-07-17,App_15,AU,iOS,41056,638,168,342.25,327.49,0.01553975058456742,0.26332288401253917,2.037202380952381,0.9568736303871439,1.949345238095238,175.44107142857143
2025-07-17,App_16,US,iOS,24631,735,152,222.16,186.86,0.0298404449677236,0.20680272108843537,1.461578947368421,0.841105509542672,1.229342105263158,110.64078947368421
2025-07-17,App_16,TR,Android,7269,988,239,236.62,517.43,0.1359196588251479,0.24190283400809717,0.9900418410041841,2.1867551348153156,2.1649790794979076,194.8481171548117
2025-07-17,App_16,DE,iOS,6082,463,207,459.04,416.1,0.07612627425189082,0.4470842332613391,2.217584541062802,0.9064569536423841,2.010144927536232,180.9130434782609
2025-07-17,App_16,FR,Android,49658,4381,2520,3335.62,6940.18,0.08822344838696686,0.5752111390093586,1.3236587301587301,2.080626690090598,2.7540396825396827,247.86357142857145
2025-07-17,App_16,BR,Android,12489,816,287,452.89,756.01,0.06533749699735768,0.35171568627450983,1.57801393728223,1.6693015964141402,2.6341811846689893,237.07630662020904
2025-07-17,App_16,IN,iOS,4208,136,34,28.48,87.52,0.03231939163498099,0.25,0.8376470588235294,3.0730337078651684,2.5741176470588236,231.67058823529413
2025-07-17,App_16,UK,Android,18238,831,261,284.0,501.42,0.04556420660160105,0.3140794223826715,1.0881226053639848,1.7655633802816901,1.9211494252873564,172.90344827586208
2025-07-17,App_16,CA,Android,24890,2642,817,1521.4,1095.06,0.10614704700683006,0.3092354277062831,1.8621787025703795,0.719771263310109,1.3403427172582618,120.63084455324356
2025-07-17,App_16,AU,iOS,43368,6494,1499,3705.47,2192.54,0.14974174506548607,0.23082845703726518,2.4719613075383586,0.5917036165452696,1.4626684456304202,131.64016010673782
2025-07-17,App_17,US,Android,13271,330,188,189.01,135.74,0.02486624971742898,0.5696969696969697,1.005372340425532,0.7181630601555474,0.7220212765957448,64.98191489361703
2025-07-17,App_17,TR,Android,28163,2001,675,417.33,1304.27,0.07105066931789937,0.3373313343328336,0.6182666666666666,3.125272566074809,1.9322518518518519,173.90266666666668
2025-07-17,App_17,DE,iOS,10099,372,131,216.54,187.31,0.03683533023071591,0.3521505376344086,1.6529770992366413,0.8650133924448139,1.4298473282442747,128.68625954198473
2025-07-17,App_17,FR,Android,36353,456,137,208.85,195.05,0.012543669023189282,0.30043859649122806,1.5244525547445256,0.9339238688053628,1.4237226277372264,128.13503649635038
2025-07-17,App_17,BR,Android,27254,2586,648,1596.11,1699.66,0.09488515447273795,0.2505800464037123,2.4631327160493828,1.0648764809442959,2.6229320987654323,236.0638888888889
2025-07-17,App_17,IN,Android,39721,703,231,116.48,298.35,0.017698446665491804,0.3285917496443812,0.5042424242424243,2.561383928571429,1.2915584415584416,116.24025974025975
2025-07-17,App_17,UK,Android,25184,2673,1445,3127.85,1244.37,0.10613881829733164,0.5405910961466517,2.1646020761245675,0.3978355739565516,0.8611557093425605,77.50401384083044
2025-07-17,App_17,CA,Android,41857,734,437,452.38,422.76,0.017535896026948897,0.5953678474114441,1.0351945080091534,0.9345240726822582,0.9674141876430206,87.06727688787186
2025-07-17,App_17,AU,Android,45029,2153,931,814.45,1479.64,0.04781363121543894,0.4324198792382722,0.874812030075188,1.8167352200871754,1.5893018259935554,143.03716433941997
2025-07-17,App_18,US,Android,44829,1874,969,999.45,1755.01,0.04180329697294162,0.5170757737459979,1.0314241486068112,1.7559757866826753,1.811155830753354,163.00402476780187
2025-07-17,App_18,TR,Android,31750,3298,714,594.99,1670.32,0.1038740157480315,0.21649484536082475,0.8333193277310924,2.8073076858434596,2.3393837535014006,210.54453781512606
2025-07-17,App_18,DE,iOS,7137,1010,259,380.93,208.44,0.1415160431553874,0.25643564356435644,1.4707722007722008,0.5471871472449006,0.8047876447876448,72.43088803088803
2025-07-17,App_18,FR,Android,35887,572,331,694.14,464.36,0.01593891938585003,0.5786713286713286,2.0970996978851963,0.6689716771832772,1.4029003021148037,126.26102719033233
2025-07-17,App_18,BR,Android,26414,2056,1214,643.17,1697.9,0.0778375104111456,0.5904669260700389,0.5297940691927512,2.639893029836591,1.3985996705107084,125.87397034596376
2025-07-17,App_18,IN,iOS,9371,776,383,364.85,755.02,0.08280866503041298,0.49355670103092786,0.9526109660574413,2.069398382897081,1.971331592689295,177.41984334203653
2025-07-17,App_18,UK,iOS,9805,1456,768,701.42,2092.11,0.14849566547679754,0.5274725274725275,0.9133072916666666,2.9826779960651253,2.7241015625,245.169140625
2025-07-17,App_18,CA,Android,13723,487,138,341.19,140.76,0.03548786708445675,0.28336755646817247,2.472391304347826,0.41255605381165916,1.02,91.8
2025-07-17,App_18,AU,Android,28445,389,115,283.21,265.82,0.013675514150114256,0.29562982005141386,2.4626956521739127,0.9385968009604181,2.311478260869565,208.03304347826088
2025-07-17,App_19,US,Android,34363,3593,1969,4155.86,5458.2,0.104560137357041,0.5480100194823267,2.1106449974606396,1.313374367760223,2.7720670391061453,249.48603351955308
2025-07-17,App_19,TR,iOS,7936,547,264,657.02,399.44,0.06892641129032258,0.4826325411334552,2.4887121212121213,0.6079571398130955,1.513030303030303,136.17272727272726
2025-07-17,App_19,DE,Android,8794,1083,363,373.49,220.92,0.12315214919263134,0.33518005540166207,1.0288980716253444,0.5915017805028246,0.608595041322314,54.77355371900826
2025-07-17,App_19,FR,iOS,8594,897,374,247.38,635.65,0.10437514545031418,0.4169453734671126,0.6614438502673796,2.5695286603605787,1.6995989304812833,152.96390374331548
2025-07-17,App_19,BR,Android,27401,3733,1284,961.57,3731.42,0.13623590379913142,0.34395928207875703,0.748886292834891,3.88054951797581,2.9060903426791276,261.54813084112146
2025-07-17,App_19,IN,Android,45351,5135,1759,3490.12,4373.69,0.11322793323190228,0.34255111976630964,1.9841500852757248,1.2531632150183947,2.4864638999431494,223.78175099488345
2025-07-17,App_19,UK,Android,5208,320,129,188.76,121.96,0.06144393241167435,0.403125,1.4632558139534884,0.6461114642932825,0.9454263565891472,85.08837209302325
2025-07-17,App_19,CA,Android,17505,593,181,245.64,375.26,0.03387603541845187,0.30522765598650925,1.3571270718232042,1.5276827878195733,2.073259668508287,186.59337016574585
2025-07-17,App_19,AU,Android,36957,4421,1780,2942.48,3244.39,0.11962551072868469,0.40262384076000907,1.6530786516853933,1.1026039259400233,1.822691011235955,164.04219101123593
2025-07-17,App_20,US,iOS,23666,3179,1144,1210.51,1810.01,0.1343277275416209,0.35986159169550175,1.058138111888112,1.4952458054869435,1.5821765734265734,142.3958916083916
2025-07-17,App_20,TR,Android,31150,3815,1713,1867.64,1840.21,0.12247191011235956,0.4490170380078637,1.0902743724460011,0.9853130153562785,1.0742615294804436,96.68353765323992
2025-07-17,App_20,DE,iOS,30254,1851,446,1014.79,232.09,0.06118199246380644,0.24095083738519718,2.2753139013452914,0.22870741729816021,0.5203811659192825,46.83430493273543
2025-07-17,App_20,FR,Android,11287,390,226,488.13,72.37,0.03455302560467795,0.5794871794871795,2.159867256637168,0.14825968492000083,0.3202212389380531,28.81991150442478
2025-07-17,App_20,BR,iOS,26514,1871,990,619.51,729.77,0.07056649317341782,0.5291288081239979,0.6257676767676768,1.1779793707930462,0.7371414141414141,66.34272727272727
